User ID,Age,Gender,Country,Purchase Amount,Product Category
1062,57.0,Female,Germany,50.62,Sports
1063,54.0,Male,USA,447.51,Clothing
1067,23.0,Male,Canada,324.5,Electronics
1068,19.0,Other,Australia,462.13,Clothing
1073,32.0,Other,USA,5.79,Books
1074,23.0,Other,Canada,217.61,Sports
1075,66.0,Other,USA,319.65,Electronics
1076,47.0,Other,UK,275.83,Home & Kitchen
1077,55.0,Female,Germany,411.46,Home & Kitchen
1078,68.0,Male,Australia,410.36,Home & Kitchen
1080,32.0,Male,Australia,15.89,Home & Kitchen
1086,61.0,Female,Australia,16.01,Electronics
1087,22.0,Other,UK,221.25,Home & Kitchen
1090,21.0,Other,USA,425.28,Clothing
1093,50.0,Female,Australia,285.91,Beauty
1096,29.0,Female,Canada,344.88,Electronics
1097,64.0,Female,Germany,409.13,Clothing
1098,18.0,Female,France,400.67,Electronics
1099,43.0,Female,Germany,41.19,Clothing
1100,31.0,Other,Germany,371.79,Clothing
1101,55.0,Other,UK,474.98,Sports
1102,54.0,Other,Canada,351.82,Clothing
1104,53.0,Other,USA,245.35,Sports
1105,30.0,Other,Germany,162.94,Sports
1107,20.0,Male,UK,248.64,Beauty
1108,50.0,Other,Canada,448.17,Sports
1111,27.0,Female,Germany,496.38,Clothing
1112,22.0,Male,France,177.44,Sports
1115,61.0,Other,Germany,63.43,Electronics
1116,19.0,Female,UK,312.58,Sports
1117,30.0,Male,Australia,230.22,Books
1118,57.0,Male,France,461.24,Sports
1119,19.0,Female,France,248.64,Clothing
1120,37.0,Other,USA,464.18,Beauty
1121,18.0,Other,Germany,43.92,Beauty
1122,54.0,Male,France,416.1,Clothing
1124,34.0,Female,Australia,361.39,Clothing
1125,26.0,Male,Canada,180.79,Books
1128,41.0,Male,Australia,359.03,Sports
1132,48.0,Female,Germany,186.26,Sports
1137,31.0,Male,France,479.16,Home & Kitchen
1139,26.0,Other,USA,33.24,Books
1144,18.0,Male,France,98.19,Electronics
1145,57.0,Other,Australia,243.73,Books
1147,46.0,Female,Australia,291.55,Beauty
1149,28.0,Male,France,272.15,Sports
1150,58.0,Female,UK,58.44,Beauty
1151,54.0,Female,Germany,349.44,Sports
1152,31.0,Female,Germany,368.46,Clothing
1153,47.0,Other,UK,10.67,Beauty
1154,52.0,Male,UK,138.91,Books
1155,38.0,Male,Germany,50.6,Sports
1159,31.0,Male,Australia,234.19,Books
1161,21.0,Other,Canada,331.63,Beauty
1163,62.0,Male,USA,226.84,Beauty
1164,59.0,Male,Canada,388.23,Beauty
1165,42.0,Female,USA,214.56,Electronics
1167,57.0,Female,France,495.65,Books
1168,25.0,Other,UK,468.14,Beauty
1169,56.0,Other,Australia,471.07,Sports
1170,57.0,Other,Canada,70.18,Clothing
1173,68.0,Male,UK,416.9,Clothing
1174,55.0,Female,USA,369.73,Sports
1175,50.0,Female,Australia,425.59,Beauty
1176,40.0,Female,Germany,460.78,Sports
1183,19.0,Other,Australia,377.48,Books
1184,31.0,Other,UK,21.83,Home & Kitchen
1186,57.0,Other,Canada,412.66,Sports
1187,68.0,Male,France,37.69,Electronics
1188,56.0,Female,Canada,35.61,Books
1192,20.0,Other,Germany,339.35,Sports
1193,24.0,Other,France,318.9,Home & Kitchen
1194,68.0,Female,Germany,181.89,Books
1195,25.0,Female,Canada,251.71,Sports
1196,59.0,Female,Canada,321.8,Books
1197,69.0,Female,UK,64.12,Home & Kitchen
1198,32.0,Female,Germany,118.61,Beauty
1199,64.0,Male,USA,445.8,Home & Kitchen
1200,46.0,Female,UK,174.45,Beauty
1205,44.0,Male,France,446.78,Clothing
1206,53.0,Other,France,410.55,Books
1208,55.0,Male,USA,455.42,Home & Kitchen
1209,50.0,Other,Germany,242.46,Sports
1210,54.0,Female,USA,29.25,Beauty
1211,44.0,Other,France,18.82,Clothing
1213,21.0,Male,USA,275.43,Electronics
1214,39.0,Male,UK,44.56,Electronics
1216,27.0,Female,UK,360.52,Home & Kitchen
1217,22.0,Other,Australia,401.63,Home & Kitchen
1219,50.0,Male,USA,333.45,Electronics
1221,30.0,Male,Australia,341.25,Home & Kitchen
1223,64.0,Female,France,325.62,Sports
1225,62.0,Other,France,146.19,Home & Kitchen
1226,41.0,Other,Germany,481.86,Home & Kitchen
1227,69.0,Male,USA,96.58,Home & Kitchen
1229,46.0,Other,Australia,235.3,Sports
1232,46.0,Female,Canada,78.28,Electronics
1233,64.0,Male,Germany,235.82,Sports
1234,21.0,Male,Australia,22.74,Books
1237,19.0,Other,UK,48.21,Clothing
1238,44.0,Other,USA,423.19,Beauty
1239,48.0,Other,Canada,224.26,Sports
1241,68.0,Female,France,298.33,Beauty
1243,53.0,Other,Canada,208.4,Clothing
1244,43.0,Male,France,453.18,Sports
1245,60.0,Female,Canada,375.98,Books
1248,37.0,Male,France,48.93,Electronics
1249,28.0,Other,Germany,126.1,Beauty
1251,57.0,Male,Germany,233.73,Home & Kitchen
1253,23.0,Female,Australia,87.17,Sports
1256,64.0,Other,UK,186.33,Electronics
1257,43.0,Male,Australia,373.91,Beauty
1259,60.0,Female,Australia,278.86,Clothing
1263,57.0,Other,France,210.3,Books
1266,50.0,Other,Germany,362.43,Electronics
1268,57.0,Male,UK,20.95,Electronics
1269,60.0,Female,France,275.58,Beauty
1272,53.0,Other,Canada,432.83,Beauty
1273,65.0,Female,France,97.02,Books
1274,21.0,Male,UK,304.12,Electronics
1275,22.0,Female,Australia,435.8,Clothing
1278,59.0,Male,Australia,45.6,Books
1279,66.0,Male,UK,25.88,Clothing
1281,48.0,Female,Canada,422.52,Beauty
1282,26.0,Other,Canada,466.01,Clothing
1283,68.0,Male,UK,331.03,Beauty
1284,46.0,Male,Australia,414.07,Clothing
1285,31.0,Female,Canada,368.75,Home & Kitchen
1287,58.0,Other,Australia,385.67,Beauty
1289,28.0,Female,France,231.68,Electronics
1290,40.0,Male,Germany,83.78,Home & Kitchen
1291,18.0,Female,Germany,422.69,Home & Kitchen
1292,63.0,Other,France,27.08,Clothing
1293,54.0,Male,UK,137.38,Electronics
1294,38.0,Male,UK,262.36,Electronics
1295,43.0,Male,Canada,485.94,Books
1296,63.0,Other,USA,394.06,Clothing
1297,53.0,Male,UK,187.49,Home & Kitchen
1299,18.0,Female,USA,466.03,Books
1300,68.0,Other,France,271.75,Beauty
1301,57.0,Female,France,233.66,Home & Kitchen
1303,38.0,Other,USA,159.21,Clothing
1304,64.0,Male,Germany,454.14,Clothing
1305,26.0,Other,Australia,399.65,Home & Kitchen
1306,26.0,Male,France,354.21,Clothing
1307,27.0,Female,Canada,296.6,Sports
1309,43.0,Male,Australia,152.36,Books
1310,58.0,Female,UK,145.15,Sports
1313,42.0,Male,Canada,399.66,Beauty
1314,43.0,Male,Canada,300.57,Sports
1315,28.0,Female,Australia,327.73,Sports
1316,55.0,Female,Canada,177.74,Books
1317,19.0,Other,Canada,24.68,Electronics
1319,35.0,Male,Australia,294.23,Clothing
1320,44.0,Other,Germany,407.4,Electronics
1321,51.0,Female,Canada,389.71,Clothing
1324,60.0,Other,USA,426.03,Beauty
1326,68.0,Female,Germany,199.69,Sports
1327,41.0,Other,Canada,51.64,Clothing
1329,24.0,Female,Canada,184.85,Clothing
1330,69.0,Male,France,105.23,Sports
1333,50.0,Other,Canada,87.56,Beauty
1334,66.0,Other,UK,351.54,Sports
1335,46.0,Other,Germany,419.22,Beauty
1336,60.0,Other,Canada,140.5,Books
1338,43.0,Male,Australia,42.25,Books
1340,67.0,Male,Germany,416.49,Home & Kitchen
1342,66.0,Male,France,233.02,Electronics
1343,24.0,Male,Germany,84.6,Clothing
1344,34.0,Female,France,205.08,Beauty
1345,37.0,Male,Canada,12.65,Beauty
1347,66.0,Male,Australia,339.9,Electronics
1348,37.0,Male,Australia,169.74,Books
1349,39.0,Male,Germany,441.19,Sports
1350,45.0,Other,Germany,95.55,Beauty
1351,57.0,Other,Germany,43.97,Electronics
1352,66.0,Other,USA,471.6,Beauty
1353,24.0,Other,Australia,157.96,Books
1356,30.0,Other,USA,490.12,Clothing
1357,47.0,Other,Germany,377.95,Electronics
1358,40.0,Other,Germany,57.21,Books
1359,68.0,Female,France,426.85,Electronics
1360,36.0,Male,USA,78.2,Books
1361,49.0,Male,UK,347.64,Books
1362,47.0,Other,Australia,252.7,Clothing
1363,46.0,Other,Canada,355.32,Home & Kitchen
1365,62.0,Male,UK,402.81,Sports
1371,35.0,Other,Germany,420.29,Beauty
1372,18.0,Female,USA,494.65,Clothing
1375,64.0,Female,Australia,404.24,Home & Kitchen
1377,19.0,Male,France,272.69,Beauty
1378,45.0,Female,France,429.91,Home & Kitchen
1379,66.0,Male,France,14.4,Books
1381,47.0,Male,Australia,489.18,Beauty
1383,68.0,Female,USA,384.56,Sports
1385,18.0,Other,Germany,387.57,Clothing
1387,46.0,Other,Australia,430.84,Books
1388,56.0,Male,Germany,110.24,Beauty
1389,20.0,Male,Germany,337.97,Sports
1392,27.0,Male,USA,410.05,Books
1393,36.0,Male,France,479.2,Books
1395,51.0,Male,Australia,393.5,Books
1396,50.0,Male,Canada,268.63,Home & Kitchen
1397,40.0,Other,Germany,301.06,Sports
1399,49.0,Male,France,264.52,Electronics
1401,24.0,Male,UK,336.67,Clothing
1402,46.0,Male,UK,88.85,Home & Kitchen
1403,25.0,Other,Australia,124.48,Sports
1404,18.0,Other,USA,379.22,Beauty
1405,20.0,Other,Canada,87.98,Sports
1406,41.0,Other,Australia,210.93,Books
1408,25.0,Male,Canada,274.87,Clothing
1409,64.0,Other,France,493.5,Electronics
1411,20.0,Female,USA,138.39,Beauty
1415,64.0,Other,Australia,84.46,Clothing
1417,51.0,Male,France,152.32,Books
1419,49.0,Other,Australia,7.52,Beauty
1421,31.0,Female,Germany,381.74,Sports
1422,49.0,Male,France,124.66,Books
1423,63.0,Other,Canada,343.48,Home & Kitchen
1424,60.0,Male,Canada,150.19,Sports
1425,33.0,Female,France,49.28,Clothing
1426,21.0,Male,Canada,215.53,Beauty
1427,69.0,Other,Australia,308.79,Sports
1428,54.0,Male,France,49.44,Home & Kitchen
1429,38.0,Male,France,261.61,Home & Kitchen
1430,31.0,Female,UK,259.86,Clothing
1432,65.0,Male,UK,126.1,Books
1433,35.0,Male,Canada,15.22,Sports
1434,24.0,Male,USA,165.8,Home & Kitchen
1435,27.0,Female,France,202.3,Beauty
1437,50.0,Male,Germany,465.44,Electronics
1439,38.0,Other,USA,345.23,Beauty
1441,65.0,Female,France,99.36,Home & Kitchen
1444,46.0,Other,France,429.99,Books
1445,35.0,Other,Germany,373.23,Electronics
1446,19.0,Male,Germany,12.6,Sports
1447,18.0,Male,France,343.55,Home & Kitchen
1448,64.0,Other,Canada,413.21,Beauty
1449,22.0,Male,UK,265.14,Electronics
1450,37.0,Male,Germany,482.97,Electronics
1452,59.0,Other,France,410.24,Sports
1453,19.0,Female,Australia,170.74,Books
1455,40.0,Other,Germany,348.27,Home & Kitchen
1456,29.0,Male,Australia,156.59,Sports
1458,22.0,Female,France,56.11,Clothing
1459,54.0,Female,Australia,82.73,Books
1460,55.0,Female,USA,446.63,Electronics
1461,47.0,Female,Germany,63.99,Beauty
1462,26.0,Other,Germany,193.74,Home & Kitchen
1465,52.0,Male,France,477.56,Electronics
1467,39.0,Male,Germany,423.04,Home & Kitchen
1468,61.0,Male,USA,474.94,Books
1470,34.0,Female,Germany,175.0,Electronics
1471,27.0,Other,UK,382.0,Sports
1476,34.0,Female,Canada,224.01,Books
1477,67.0,Female,Canada,84.76,Clothing
1481,26.0,Male,USA,315.9,Beauty
1482,57.0,Female,Canada,91.49,Clothing
1485,42.0,Male,Germany,366.18,Books
1486,56.0,Male,Australia,32.52,Electronics
1488,39.0,Female,Australia,50.19,Clothing
1490,63.0,Female,Canada,126.1,Books
1492,43.0,Female,France,417.83,Electronics
1493,46.0,Other,Canada,277.93,Clothing
1495,51.0,Other,USA,429.68,Clothing
1496,40.0,Female,Australia,80.63,Beauty
1500,35.0,Female,Canada,160.59,Beauty
1502,59.0,Male,UK,101.58,Electronics
1503,53.0,Other,France,403.78,Clothing
1504,58.0,Other,Canada,52.44,Sports
1506,51.0,Female,USA,125.66,Sports
1507,34.0,Female,France,488.53,Electronics
1508,54.0,Other,France,17.74,Beauty
1509,42.0,Other,Canada,362.23,Books
1510,55.0,Other,Canada,127.62,Clothing
1511,29.0,Other,Germany,406.57,Books
1513,59.0,Female,USA,97.71,Books
1514,39.0,Female,Australia,348.05,Clothing
1515,38.0,Female,UK,132.5,Clothing
1518,23.0,Female,Australia,363.68,Sports
1520,57.0,Female,UK,74.59,Books
1521,51.0,Other,USA,372.09,Sports
1523,62.0,Other,Australia,289.54,Clothing
1524,24.0,Male,UK,305.71,Electronics
1527,34.0,Male,Australia,328.41,Clothing
1531,63.0,Male,Australia,120.72,Home & Kitchen
1532,19.0,Other,USA,233.29,Clothing
1534,18.0,Male,France,231.27,Electronics
1537,68.0,Other,USA,178.97,Sports
1538,43.0,Male,France,180.59,Sports
1540,38.0,Male,Germany,227.54,Beauty
1542,57.0,Female,Australia,29.09,Electronics
1543,28.0,Female,France,376.71,Home & Kitchen
1545,66.0,Female,Australia,9.62,Sports
1548,52.0,Female,UK,112.93,Sports
1549,51.0,Female,USA,383.49,Books
1552,39.0,Other,Germany,5.46,Books
1554,50.0,Female,UK,112.75,Clothing
1556,64.0,Female,UK,78.09,Sports
1560,69.0,Other,Australia,145.86,Clothing
1561,60.0,Other,Canada,109.38,Beauty
1562,34.0,Other,Australia,33.09,Books
1563,62.0,Male,Canada,371.25,Sports
1564,60.0,Female,USA,256.56,Electronics
1566,26.0,Female,UK,114.56,Electronics
1567,43.0,Other,France,499.37,Books
1569,26.0,Female,UK,178.19,Sports
1574,42.0,Female,UK,359.91,Electronics
1575,60.0,Male,Australia,207.36,Electronics
1576,57.0,Female,UK,423.72,Electronics
1577,59.0,Male,Germany,269.7,Home & Kitchen
1578,42.0,Female,Germany,37.28,Sports
1580,52.0,Female,Germany,233.58,Books
1581,20.0,Female,Germany,56.21,Clothing
1582,67.0,Other,UK,287.69,Home & Kitchen
1584,61.0,Male,UK,104.25,Home & Kitchen
1585,61.0,Other,Australia,447.52,Electronics
1586,68.0,Other,Germany,499.91,Clothing
1587,47.0,Female,Canada,277.38,Clothing
1588,55.0,Male,USA,311.73,Beauty
1590,29.0,Other,France,349.59,Beauty
1592,54.0,Female,Canada,208.78,Home & Kitchen
1593,61.0,Female,Australia,269.88,Home & Kitchen
1594,66.0,Female,Germany,183.06,Books
1596,27.0,Female,Germany,369.38,Clothing
1597,66.0,Other,Australia,103.43,Clothing
1599,29.0,Female,Germany,146.83,Home & Kitchen
1601,41.0,Other,Canada,425.53,Beauty
1602,36.0,Other,France,307.26,Clothing
1603,25.0,Male,Germany,418.2,Clothing
1604,48.0,Male,France,249.4,Electronics
1605,38.0,Female,France,262.18,Electronics
1606,34.0,Female,UK,309.99,Sports
1608,54.0,Male,USA,250.81,Sports
1609,33.0,Female,Australia,275.72,Home & Kitchen
1610,23.0,Female,UK,477.0,Home & Kitchen
1614,42.0,Female,USA,341.77,Books
1617,43.0,Other,Australia,83.84,Sports
1618,58.0,Other,USA,179.1,Home & Kitchen
1619,62.0,Other,Germany,220.32,Electronics
1620,43.0,Other,Australia,262.09,Clothing
1621,64.0,Other,France,496.18,Electronics
1623,27.0,Female,Germany,125.16,Electronics
1624,33.0,Male,Australia,289.75,Beauty
1626,34.0,Other,Canada,470.57,Books
1630,39.0,Female,France,407.28,Home & Kitchen
1632,31.0,Male,Germany,467.08,Electronics
1634,24.0,Male,UK,292.7,Clothing
1635,26.0,Other,France,328.16,Home & Kitchen
1637,65.0,Female,UK,449.93,Home & Kitchen
1639,67.0,Male,Canada,104.44,Sports
1641,46.0,Other,Canada,188.19,Electronics
1646,56.0,Female,Germany,419.24,Electronics
1648,35.0,Female,France,97.23,Sports
1649,59.0,Female,France,482.45,Beauty
1650,56.0,Other,France,51.85,Books
1653,48.0,Male,Canada,75.99,Electronics
1654,41.0,Female,USA,449.62,Electronics
1655,52.0,Male,UK,377.77,Clothing
1656,61.0,Other,Germany,185.93,Beauty
1657,62.0,Other,UK,321.17,Sports
1658,51.0,Male,Germany,231.34,Beauty
1660,54.0,Other,France,361.96,Sports
1661,60.0,Other,UK,382.81,Home & Kitchen
1662,57.0,Female,Canada,441.76,Electronics
1663,43.0,Other,Germany,272.62,Beauty
1665,61.0,Other,Canada,221.83,Beauty
1666,56.0,Female,UK,162.86,Clothing
1668,66.0,Male,UK,456.32,Clothing
1669,21.0,Other,Germany,86.26,Electronics
1670,46.0,Other,USA,128.01,Beauty
1671,39.0,Male,USA,305.06,Electronics
1672,42.0,Male,Australia,62.56,Sports
1673,30.0,Male,Australia,446.47,Clothing
1675,50.0,Female,Canada,378.88,Books
1676,33.0,Female,UK,190.0,Beauty
1677,62.0,Other,USA,30.33,Home & Kitchen
1678,59.0,Other,UK,422.25,Clothing
1679,61.0,Other,Germany,322.03,Home & Kitchen
1684,47.0,Other,UK,251.68,Home & Kitchen
1685,30.0,Female,France,265.77,Beauty
1686,30.0,Female,USA,201.39,Clothing
1689,49.0,Female,France,21.64,Home & Kitchen
1691,56.0,Male,UK,304.96,Clothing
1692,63.0,Other,Australia,143.21,Clothing
1693,69.0,Other,USA,93.86,Home & Kitchen
1696,46.0,Male,France,286.61,Electronics
1697,61.0,Other,France,268.99,Clothing
1698,33.0,Male,France,492.88,Sports
1700,64.0,Female,Germany,362.29,Electronics
1701,27.0,Other,Canada,60.89,Clothing
1702,47.0,Male,France,152.99,Beauty
1703,42.0,Female,USA,141.35,Books
1705,37.0,Female,Australia,168.75,Sports
1708,47.0,Female,Germany,21.68,Home & Kitchen
1712,31.0,Female,USA,364.66,Electronics
1716,35.0,Female,UK,222.91,Sports
1717,54.0,Female,France,98.39,Home & Kitchen
1720,18.0,Other,Canada,461.88,Home & Kitchen
1721,63.0,Male,Canada,454.59,Home & Kitchen
1722,32.0,Female,UK,185.6,Home & Kitchen
1723,26.0,Male,Canada,130.77,Home & Kitchen
1725,66.0,Male,France,118.54,Electronics
1726,41.0,Female,UK,263.02,Electronics
1727,21.0,Female,Germany,59.79,Beauty
1728,29.0,Other,Germany,196.04,Sports
1729,54.0,Other,Germany,43.69,Electronics
1730,54.0,Male,Australia,145.3,Books
1732,23.0,Male,Germany,495.7,Home & Kitchen
1733,56.0,Female,Germany,131.13,Home & Kitchen
1734,63.0,Female,Germany,239.29,Home & Kitchen
1737,30.0,Female,Germany,306.98,Books
1739,42.0,Female,Australia,77.87,Sports
1740,24.0,Male,Germany,379.78,Home & Kitchen
1744,37.0,Male,Canada,199.87,Books
1745,46.0,Other,USA,342.16,Sports
1746,68.0,Male,Australia,250.57,Home & Kitchen
1747,62.0,Male,France,28.83,Books
1748,63.0,Female,Germany,394.55,Electronics
1749,27.0,Male,France,280.02,Sports
1750,60.0,Male,USA,363.77,Electronics
1752,43.0,Female,Australia,362.03,Beauty
1755,20.0,Other,UK,301.59,Beauty
1757,22.0,Other,Germany,104.95,Home & Kitchen
1759,64.0,Female,UK,282.3,Electronics
1760,40.0,Female,Canada,493.8,Home & Kitchen
1761,66.0,Female,USA,189.88,Clothing
1763,52.0,Other,UK,313.3,Sports
1764,37.0,Female,UK,320.6,Beauty
1765,66.0,Male,France,369.81,Clothing
1766,59.0,Other,Australia,73.86,Electronics
1769,35.0,Female,Australia,174.55,Sports
1770,34.0,Other,France,220.89,Beauty
1771,41.0,Female,USA,261.81,Clothing
1773,49.0,Female,France,150.11,Beauty
1774,52.0,Other,Germany,370.44,Home & Kitchen
1775,55.0,Other,UK,38.12,Home & Kitchen
1776,30.0,Male,Australia,159.92,Sports
1777,64.0,Other,Australia,328.59,Electronics
1779,26.0,Other,UK,288.27,Home & Kitchen
1781,31.0,Male,USA,422.43,Books
1785,58.0,Female,Germany,72.15,Sports
1786,20.0,Male,Canada,399.75,Sports
1787,45.0,Other,Australia,341.61,Beauty
1788,46.0,Female,USA,386.4,Beauty
1790,20.0,Female,Canada,418.33,Electronics
1792,51.0,Female,Australia,51.88,Beauty
1793,29.0,Female,Germany,115.89,Books
1796,32.0,Male,France,52.12,Electronics
1799,22.0,Female,UK,181.5,Clothing
1800,28.0,Other,Germany,346.19,Books
1801,51.0,Other,Australia,97.54,Beauty
1804,55.0,Male,France,222.22,Books
1806,22.0,Other,Canada,73.92,Home & Kitchen
1807,65.0,Other,USA,423.66,Sports
1812,65.0,Male,Canada,209.11,Home & Kitchen
1813,30.0,Male,France,432.9,Electronics
1814,45.0,Other,Canada,160.01,Home & Kitchen
1816,30.0,Male,USA,154.37,Home & Kitchen
1817,34.0,Male,USA,388.31,Home & Kitchen
1818,67.0,Male,UK,250.17,Home & Kitchen
1822,46.0,Other,Canada,85.06,Home & Kitchen
1824,20.0,Other,Australia,67.38,Clothing
1825,57.0,Male,Australia,434.92,Electronics
1826,51.0,Female,USA,419.32,Sports
1829,30.0,Male,Germany,236.1,Sports
1831,50.0,Other,UK,200.64,Clothing
1832,23.0,Other,France,37.78,Books
1834,36.0,Male,Germany,227.89,Books
1835,33.0,Male,Canada,465.41,Sports
1837,45.0,Female,Germany,415.16,Home & Kitchen
1839,65.0,Female,Australia,55.27,Sports
1842,60.0,Other,Australia,11.66,Electronics
1843,62.0,Female,UK,26.1,Electronics
1844,42.0,Other,Germany,340.44,Beauty
1847,44.0,Female,Canada,88.23,Clothing
1848,55.0,Other,Germany,456.06,Books
1849,24.0,Other,France,349.67,Electronics
1853,68.0,Female,France,356.34,Beauty
1854,48.0,Male,Canada,299.36,Books
1858,49.0,Other,USA,435.59,Sports
1860,47.0,Male,Australia,225.61,Books
1862,48.0,Male,Germany,355.2,Beauty
1863,35.0,Male,France,416.59,Electronics
1866,31.0,Female,Germany,340.28,Electronics
1868,46.0,Other,Australia,188.69,Electronics
1869,29.0,Male,Australia,56.78,Home & Kitchen
1871,19.0,Other,Germany,88.75,Clothing
1872,49.0,Male,France,348.08,Books
1876,66.0,Other,UK,307.38,Sports
1878,34.0,Other,Australia,475.08,Home & Kitchen
1879,57.0,Male,Canada,259.04,Electronics
1880,48.0,Other,Canada,40.77,Beauty
1881,51.0,Male,UK,319.84,Clothing
1884,52.0,Male,France,227.28,Beauty
1885,65.0,Other,USA,372.88,Home & Kitchen
1888,47.0,Other,USA,340.07,Clothing
1889,24.0,Female,UK,363.94,Sports
1890,27.0,Other,Canada,423.71,Beauty
1891,58.0,Other,Germany,202.8,Electronics
1900,21.0,Female,Australia,53.5,Home & Kitchen
1903,53.0,Female,USA,499.41,Clothing
1905,21.0,Female,France,196.42,Clothing
1906,44.0,Female,UK,81.47,Clothing
