User ID,Age,Gender,Country,Purchase Amount,Purchase Date,Product Category,Cluster
746,53.0,Other,Australia,37.0,2023-06-24,Home & Kitchen,2
747,52.0,Female,USA,294.64,2023-03-09,Sports,3
749,37.0,Other,USA,287.97,2023-11-26,Sports,3
751,64.0,Other,France,465.1,2020-05-04,Sports,1
755,32.0,Female,Australia,161.15,2021-05-27,Home & Kitchen,0
756,48.0,Male,Canada,228.26,2021-09-24,Home & Kitchen,0
758,20.0,Female,France,348.28,2022-10-20,Clothing,3
759,33.0,Male,Australia,442.22,2023-07-20,Books,1
760,40.0,Male,Australia,488.55,2023-04-15,Books,1
763,27.0,Male,Australia,327.67,2022-07-17,Clothing,3
765,33.0,Male,USA,469.26,2023-12-12,Home & Kitchen,1
766,25.0,Male,Australia,451.56,2021-08-21,Books,1
767,55.0,Female,Germany,494.08,2021-08-14,Home & Kitchen,1
768,29.0,Male,Canada,431.66,2020-06-28,Home & Kitchen,1
770,45.0,Female,Australia,358.88,2020-09-03,Books,3
772,45.0,Male,Canada,291.17,2023-12-28,Books,3
774,43.0,Male,Canada,471.39,2022-08-16,Beauty,1
775,25.0,Other,Canada,287.42,2022-02-20,Electronics,3
778,45.0,Female,France,62.08,2023-10-24,Sports,2
783,34.0,Male,France,486.66,2020-12-10,Home & Kitchen,1
784,26.0,Male,Canada,149.2,2020-02-21,Sports,0
787,30.0,Other,Australia,302.95,2021-11-23,Beauty,3
790,46.0,Male,France,254.0,2020-11-30,Electronics,3
791,30.0,Female,Australia,102.63,2023-07-28,Clothing,2
792,63.0,Other,France,187.65,2021-02-08,Books,0
793,52.0,Male,UK,139.72,2020-05-01,Books,0
794,23.0,Female,UK,212.46,2021-10-08,Beauty,0
796,68.0,Other,Canada,314.41,2022-11-28,Electronics,3
800,19.0,Other,USA,48.89,2023-06-23,Books,2
801,27.0,Male,USA,399.55,2022-01-12,Beauty,1
802,47.0,Other,Canada,241.19,2021-02-21,Clothing,0
803,67.0,Female,France,275.49,2023-05-11,Clothing,3
804,62.0,Female,UK,299.92,2021-10-17,Sports,3
806,50.0,Male,UK,445.6,2022-03-18,Electronics,1
808,35.0,Male,Germany,470.38,2021-03-25,Beauty,1
809,49.0,Female,Canada,405.68,2023-06-05,Electronics,1
810,64.0,Female,UK,445.17,2020-04-12,Beauty,1
812,28.0,Other,Australia,425.31,2022-02-28,Clothing,1
813,38.0,Male,France,40.77,2023-10-12,Books,2
814,43.0,Other,France,374.37,2022-06-19,Clothing,1
816,39.0,Female,Canada,183.25,2023-07-14,Beauty,0
817,44.0,Male,UK,96.17,2020-04-28,Beauty,2
818,66.0,Male,UK,224.51,2020-09-20,Electronics,0
820,50.0,Other,France,28.79,2022-12-18,Home & Kitchen,2
821,51.0,Other,Canada,416.1,2023-10-02,Electronics,1
823,52.0,Male,Canada,394.82,2021-10-26,Electronics,1
825,38.0,Female,France,376.69,2023-02-12,Clothing,1
828,45.0,Male,Canada,293.41,2020-12-27,Beauty,3
829,34.0,Male,USA,430.66,2022-09-25,Home & Kitchen,1
830,22.0,Other,UK,177.96,2020-08-23,Books,0
831,48.0,Male,Germany,29.79,2023-07-10,Sports,2
832,22.0,Female,Canada,376.18,2022-12-10,Home & Kitchen,1
834,20.0,Other,UK,239.75,2021-02-20,Sports,0
835,40.0,Female,France,124.02,2022-04-22,Clothing,0
836,54.0,Female,Canada,414.41,2022-01-13,Electronics,1
837,54.0,Female,USA,479.36,2022-10-02,Beauty,1
839,27.0,Other,UK,120.52,2023-11-18,Beauty,2
840,36.0,Male,UK,98.83,2022-05-30,Electronics,2
841,34.0,Male,USA,338.24,2022-03-16,Books,3
844,26.0,Other,Canada,82.75,2022-09-10,Home & Kitchen,2
845,63.0,Other,Australia,210.29,2022-11-29,Electronics,0
846,18.0,Male,USA,155.1,2022-02-12,Sports,0
848,62.0,Other,UK,112.53,2023-07-12,Beauty,2
849,30.0,Male,Canada,309.33,2022-10-13,Books,3
850,21.0,Female,UK,191.98,2020-04-15,Home & Kitchen,0
851,18.0,Female,Canada,176.42,2022-04-12,Electronics,0
852,66.0,Male,France,156.25,2021-05-01,Clothing,0
854,49.0,Female,Canada,283.4,2021-01-24,Home & Kitchen,3
855,51.0,Other,Germany,426.6,2021-08-30,Home & Kitchen,1
859,56.0,Female,USA,174.96,2020-02-06,Books,0
860,43.0,Female,Germany,93.93,2021-12-10,Clothing,2
861,51.0,Other,USA,46.34,2022-02-05,Beauty,2
863,67.0,Other,France,340.08,2022-07-05,Home & Kitchen,3
867,22.0,Male,Germany,378.96,2022-09-03,Sports,1
869,47.0,Male,Australia,393.46,2021-01-28,Home & Kitchen,1
870,34.0,Female,USA,483.85,2021-08-16,Beauty,1
871,65.0,Female,Canada,440.84,2022-04-13,Home & Kitchen,1
873,40.0,Other,UK,291.86,2022-10-01,Home & Kitchen,3
875,54.0,Male,Germany,177.9,2023-02-14,Home & Kitchen,0
876,38.0,Female,UK,400.62,2022-02-28,Beauty,1
879,28.0,Male,Germany,131.09,2023-12-20,Sports,0
880,68.0,Male,Canada,10.63,2021-04-14,Electronics,2
881,56.0,Other,Australia,318.18,2020-05-13,Electronics,3
882,55.0,Female,Canada,228.69,2022-05-27,Home & Kitchen,0
883,51.0,Female,Canada,34.61,2023-04-18,Electronics,2
885,67.0,Other,Canada,88.44,2020-07-30,Sports,2
886,51.0,Female,USA,316.73,2021-08-07,Home & Kitchen,3
888,47.0,Female,Canada,89.71,2020-12-22,Books,2
889,32.0,Male,USA,208.91,2021-03-28,Sports,0
891,68.0,Male,UK,328.28,2023-01-05,Clothing,3
893,69.0,Other,France,411.9,2021-06-20,Books,1
896,41.0,Female,Germany,310.45,2021-05-17,Home & Kitchen,3
897,32.0,Male,Germany,16.19,2022-06-06,Sports,2
899,59.0,Female,USA,167.07,2022-01-12,Sports,0
900,68.0,Other,USA,15.81,2021-05-29,Books,2
904,21.0,Male,Canada,274.02,2023-07-02,Clothing,3
905,27.0,Female,France,499.57,2023-05-26,Home & Kitchen,1
906,34.0,Other,Germany,444.03,2020-07-26,Clothing,1
908,34.0,Other,USA,68.3,2022-05-01,Books,2
910,41.0,Male,Australia,126.37,2023-08-01,Clothing,0
913,23.0,Other,France,35.28,2020-08-19,Sports,2
915,30.0,Male,Canada,247.67,2022-05-30,Beauty,3
917,60.0,Male,Canada,243.85,2020-11-27,Clothing,0
919,28.0,Female,Australia,304.82,2020-07-25,Sports,3
920,68.0,Male,Canada,485.2,2020-12-26,Books,1
921,64.0,Male,Germany,491.43,2023-10-06,Home & Kitchen,1
922,40.0,Male,Australia,265.83,2021-01-07,Beauty,3
923,33.0,Male,UK,423.37,2023-01-29,Home & Kitchen,1
925,28.0,Female,Australia,267.92,2020-05-10,Books,3
926,33.0,Other,Australia,341.06,2021-06-12,Books,3
930,21.0,Female,Canada,196.4,2020-03-18,Beauty,0
931,42.0,Other,Germany,325.58,2020-02-10,Clothing,3
932,20.0,Female,Australia,495.9,2020-09-14,Clothing,1
933,49.0,Male,Canada,122.08,2023-04-19,Electronics,2
934,20.0,Female,Canada,459.31,2020-10-16,Books,1
936,46.0,Other,Canada,465.84,2021-09-15,Home & Kitchen,1
938,67.0,Female,USA,15.37,2021-12-14,Sports,2
940,36.0,Female,France,30.22,2021-12-11,Sports,2
942,22.0,Female,Germany,216.78,2022-04-02,Home & Kitchen,0
943,35.0,Female,France,332.78,2020-03-14,Home & Kitchen,3
944,45.0,Female,Germany,120.92,2020-01-05,Clothing,2
946,39.0,Male,Canada,140.72,2020-04-27,Home & Kitchen,0
947,38.0,Other,Canada,133.81,2022-01-13,Electronics,0
948,23.0,Other,USA,160.73,2021-10-22,Clothing,0
949,18.0,Female,USA,233.93,2023-08-30,Electronics,0
951,58.0,Male,UK,300.93,2022-01-18,Books,3
952,29.0,Male,USA,20.67,2021-03-05,Electronics,2
954,63.0,Male,USA,231.65,2020-06-07,Beauty,0
955,51.0,Male,USA,125.06,2021-11-11,Electronics,0
957,31.0,Other,USA,354.3,2023-12-14,Clothing,3
959,62.0,Female,Canada,161.74,2022-12-21,Books,0
960,44.0,Other,France,341.75,2022-10-12,Books,3
961,26.0,Male,France,80.38,2021-10-22,Beauty,2
965,64.0,Male,Australia,387.28,2023-07-22,Electronics,1
969,34.0,Other,Canada,93.86,2022-10-15,Books,2
970,43.0,Other,Canada,268.21,2021-09-07,Clothing,3
971,53.0,Other,UK,459.32,2022-12-08,Books,1
975,52.0,Male,Germany,49.63,2022-01-31,Home & Kitchen,2
977,32.0,Male,Canada,425.59,2020-09-27,Beauty,1
978,64.0,Female,Germany,10.48,2023-03-22,Books,2
979,39.0,Male,UK,43.12,2023-09-02,Sports,2
982,45.0,Other,Canada,149.47,2021-06-05,Beauty,0
983,40.0,Male,USA,82.85,2021-09-03,Home & Kitchen,2
984,31.0,Female,Canada,276.96,2022-05-18,Beauty,3
987,62.0,Female,France,473.59,2022-03-20,Books,1
988,43.0,Male,France,143.67,2022-01-15,Beauty,0
991,24.0,Female,Germany,350.16,2021-11-16,Sports,3
992,20.0,Other,USA,164.08,2020-08-04,Clothing,0
993,64.0,Other,UK,402.36,2020-02-09,Home & Kitchen,1
996,60.0,Other,UK,496.6,2023-06-26,Home & Kitchen,1
998,62.0,Female,UK,212.95,2021-11-10,Electronics,0
1000,55.0,Other,USA,334.34,2022-11-18,Sports,3
1001,52.0,Male,Australia,390.33,2020-02-06,Home & Kitchen,1
1002,68.0,Male,Germany,235.83,2021-05-21,Clothing,0
1004,42.0,Male,Canada,396.02,2023-07-02,Clothing,1
1005,54.0,Female,Australia,158.07,2022-08-17,Beauty,0
1006,45.0,Male,France,474.5,2023-01-14,Sports,1
1007,27.0,Other,Germany,480.72,2021-09-25,Clothing,1
1008,56.0,Female,USA,210.45,2021-02-15,Beauty,0
1013,61.0,Male,Canada,316.36,2021-10-24,Books,3
1015,34.0,Other,France,119.52,2022-10-11,Books,2
1018,42.0,Female,USA,114.63,2020-06-18,Electronics,2
1019,21.0,Male,Canada,30.26,2023-09-10,Books,2
1020,27.0,Female,Canada,381.16,2022-02-20,Beauty,1
1022,58.0,Female,Australia,190.92,2023-09-11,Books,0
1024,35.0,Other,Australia,256.06,2020-05-31,Clothing,3
1025,64.0,Female,Germany,107.06,2020-08-08,Home & Kitchen,2
1026,53.0,Other,Australia,336.97,2020-06-05,Beauty,3
1028,39.0,Male,Germany,75.44,2022-10-26,Home & Kitchen,2
1029,51.0,Male,France,268.79,2020-10-16,Sports,3
1031,25.0,Female,Canada,97.19,2020-10-04,Beauty,2
1032,57.0,Other,Australia,447.76,2022-10-01,Sports,1
1033,66.0,Female,USA,244.0,2022-05-30,Electronics,0
1036,59.0,Other,Australia,241.1,2022-09-21,Beauty,0
1037,58.0,Other,Canada,10.02,2020-12-11,Electronics,2
1038,54.0,Other,Canada,20.8,2023-02-13,Home & Kitchen,2
1039,23.0,Other,France,32.48,2021-08-02,Books,2
1040,69.0,Other,USA,271.38,2021-09-04,Books,3
1041,43.0,Female,UK,171.36,2021-11-04,Beauty,0
1042,51.0,Other,UK,447.09,2020-11-08,Sports,1
1044,23.0,Other,Australia,381.15,2020-06-21,Home & Kitchen,1
1050,23.0,Female,UK,220.72,2023-02-06,Beauty,0
1051,65.0,Other,USA,420.06,2020-07-11,Sports,1
1054,28.0,Female,France,93.97,2021-03-01,Beauty,2
1056,48.0,Female,Australia,129.94,2020-03-14,Books,0
1057,41.0,Other,USA,478.01,2023-01-24,Books,1
1058,26.0,Male,UK,248.04,2023-02-26,Electronics,3
1059,20.0,Female,Canada,9.43,2020-12-08,Beauty,2
1061,48.0,Male,Australia,145.74,2021-02-04,Books,0
1062,57.0,Female,Germany,50.62,2022-06-02,Sports,2
1063,54.0,Male,USA,447.51,2020-08-09,Clothing,1
1067,23.0,Male,Canada,324.5,2021-01-08,Electronics,3
1068,19.0,Other,Australia,462.13,2022-10-27,Clothing,1
1073,32.0,Other,USA,5.79,2023-01-31,Books,2
1074,23.0,Other,Canada,217.61,2022-01-07,Sports,0
1075,66.0,Other,USA,319.65,2021-07-18,Electronics,3
1076,47.0,Other,UK,275.83,2022-10-23,Home & Kitchen,3
1077,55.0,Female,Germany,411.46,2021-06-27,Home & Kitchen,1
1078,68.0,Male,Australia,410.36,2023-01-08,Home & Kitchen,1
1080,32.0,Male,Australia,15.89,2022-04-28,Home & Kitchen,2
1086,61.0,Female,Australia,16.01,2023-08-28,Electronics,2
1087,22.0,Other,UK,221.25,2023-09-21,Home & Kitchen,0
1090,21.0,Other,USA,425.28,2020-02-14,Clothing,1
1093,50.0,Female,Australia,285.91,2020-08-14,Beauty,3
1096,29.0,Female,Canada,344.88,2022-11-19,Electronics,3
1097,64.0,Female,Germany,409.13,2020-10-02,Clothing,1
1098,18.0,Female,France,400.67,2023-10-17,Electronics,1
1099,43.0,Female,Germany,41.19,2021-12-26,Clothing,2
1100,31.0,Other,Germany,371.79,2020-03-27,Clothing,3
1101,55.0,Other,UK,474.98,2023-12-30,Sports,1
1102,54.0,Other,Canada,351.82,2022-03-14,Clothing,3
1104,53.0,Other,USA,245.35,2021-01-19,Sports,0
1105,30.0,Other,Germany,162.94,2022-11-10,Sports,0
1107,20.0,Male,UK,248.64,2022-02-11,Beauty,3
1108,50.0,Other,Canada,448.17,2022-10-11,Sports,1
1111,27.0,Female,Germany,496.38,2021-08-13,Clothing,1
1112,22.0,Male,France,177.44,2022-03-23,Sports,0
1115,61.0,Other,Germany,63.43,2020-02-14,Electronics,2
1116,19.0,Female,UK,312.58,2021-03-26,Sports,3
1117,30.0,Male,Australia,230.22,2023-06-13,Books,0
1118,57.0,Male,France,461.24,2022-09-30,Sports,1
1119,19.0,Female,France,248.64,2021-11-12,Clothing,3
1120,37.0,Other,USA,464.18,2023-06-02,Beauty,1
1121,18.0,Other,Germany,43.92,2023-12-02,Beauty,2
1122,54.0,Male,France,416.1,2023-08-10,Clothing,1
1124,34.0,Female,Australia,361.39,2023-12-11,Clothing,3
1125,26.0,Male,Canada,180.79,2020-05-26,Books,0
1128,41.0,Male,Australia,359.03,2022-09-11,Sports,3
1132,48.0,Female,Germany,186.26,2023-05-20,Sports,0
1137,31.0,Male,France,479.16,2022-12-22,Home & Kitchen,1
1139,26.0,Other,USA,33.24,2020-02-13,Books,2
1144,18.0,Male,France,98.19,2022-06-13,Electronics,2
1145,57.0,Other,Australia,243.73,2023-03-06,Books,0
1147,46.0,Female,Australia,291.55,2020-02-22,Beauty,3
1149,28.0,Male,France,272.15,2023-09-20,Sports,3
1150,58.0,Female,UK,58.44,2022-03-25,Beauty,2
1151,54.0,Female,Germany,349.44,2023-12-11,Sports,3
1152,31.0,Female,Germany,368.46,2022-12-26,Clothing,3
1153,47.0,Other,UK,10.67,2020-11-15,Beauty,2
1154,52.0,Male,UK,138.91,2021-09-25,Books,0
1155,38.0,Male,Germany,50.6,2023-07-01,Sports,2
1159,31.0,Male,Australia,234.19,2023-06-12,Books,0
1161,21.0,Other,Canada,331.63,2020-02-08,Beauty,3
1163,62.0,Male,USA,226.84,2020-01-21,Beauty,0
1164,59.0,Male,Canada,388.23,2023-01-02,Beauty,1
1165,42.0,Female,USA,214.56,2022-03-06,Electronics,0
1167,57.0,Female,France,495.65,2021-09-16,Books,1
1168,25.0,Other,UK,468.14,2023-07-31,Beauty,1
1169,56.0,Other,Australia,471.07,2020-03-26,Sports,1
1170,57.0,Other,Canada,70.18,2023-01-30,Clothing,2
1173,68.0,Male,UK,416.9,2021-11-22,Clothing,1
1174,55.0,Female,USA,369.73,2021-07-03,Sports,3
1175,50.0,Female,Australia,425.59,2022-03-24,Beauty,1
1176,40.0,Female,Germany,460.78,2021-02-11,Sports,1
1183,19.0,Other,Australia,377.48,2022-08-27,Books,1
1184,31.0,Other,UK,21.83,2023-04-18,Home & Kitchen,2
1186,57.0,Other,Canada,412.66,2021-06-16,Sports,1
1187,68.0,Male,France,37.69,2022-10-28,Electronics,2
1188,56.0,Female,Canada,35.61,2022-06-06,Books,2
1192,20.0,Other,Germany,339.35,2021-07-01,Sports,3
1193,24.0,Other,France,318.9,2023-11-30,Home & Kitchen,3
1194,68.0,Female,Germany,181.89,2021-01-07,Books,0
1195,25.0,Female,Canada,251.71,2023-04-02,Sports,3
1196,59.0,Female,Canada,321.8,2021-07-10,Books,3
1197,69.0,Female,UK,64.12,2021-10-17,Home & Kitchen,2
1198,32.0,Female,Germany,118.61,2021-06-06,Beauty,2
1199,64.0,Male,USA,445.8,2022-04-14,Home & Kitchen,1
1200,46.0,Female,UK,174.45,2023-10-09,Beauty,0
1205,44.0,Male,France,446.78,2020-07-30,Clothing,1
1206,53.0,Other,France,410.55,2022-07-15,Books,1
1208,55.0,Male,USA,455.42,2020-12-10,Home & Kitchen,1
1209,50.0,Other,Germany,242.46,2022-10-31,Sports,0
1210,54.0,Female,USA,29.25,2020-12-01,Beauty,2
1211,44.0,Other,France,18.82,2023-09-25,Clothing,2
1213,21.0,Male,USA,275.43,2020-02-23,Electronics,3
1214,39.0,Male,UK,44.56,2021-08-27,Electronics,2
1216,27.0,Female,UK,360.52,2023-05-25,Home & Kitchen,3
1217,22.0,Other,Australia,401.63,2021-12-01,Home & Kitchen,1
1219,50.0,Male,USA,333.45,2023-02-04,Electronics,3
1221,30.0,Male,Australia,341.25,2023-04-06,Home & Kitchen,3
1223,64.0,Female,France,325.62,2020-02-06,Sports,3
1225,62.0,Other,France,146.19,2020-07-01,Home & Kitchen,0
1226,41.0,Other,Germany,481.86,2020-10-18,Home & Kitchen,1
1227,69.0,Male,USA,96.58,2020-03-10,Home & Kitchen,2
1229,46.0,Other,Australia,235.3,2021-04-08,Sports,0
1232,46.0,Female,Canada,78.28,2022-07-18,Electronics,2
1233,64.0,Male,Germany,235.82,2021-02-04,Sports,0
1234,21.0,Male,Australia,22.74,2020-11-12,Books,2
1237,19.0,Other,UK,48.21,2021-10-19,Clothing,2
1238,44.0,Other,USA,423.19,2023-04-27,Beauty,1
1239,48.0,Other,Canada,224.26,2020-10-18,Sports,0
1241,68.0,Female,France,298.33,2020-08-10,Beauty,3
1243,53.0,Other,Canada,208.4,2022-01-28,Clothing,0
1244,43.0,Male,France,453.18,2023-12-11,Sports,1
1245,60.0,Female,Canada,375.98,2023-12-01,Books,1
1248,37.0,Male,France,48.93,2022-07-14,Electronics,2
1249,28.0,Other,Germany,126.1,2021-02-03,Beauty,0
1251,57.0,Male,Germany,233.73,2023-10-15,Home & Kitchen,0
1253,23.0,Female,Australia,87.17,2023-03-02,Sports,2
1256,64.0,Other,UK,186.33,2022-02-20,Electronics,0
1257,43.0,Male,Australia,373.91,2020-03-23,Beauty,1
1259,60.0,Female,Australia,278.86,2020-11-30,Clothing,3
1263,57.0,Other,France,210.3,2022-04-04,Books,0
1266,50.0,Other,Germany,362.43,2022-09-23,Electronics,3
1268,57.0,Male,UK,20.95,2021-07-13,Electronics,2
1269,60.0,Female,France,275.58,2023-03-22,Beauty,3
1272,53.0,Other,Canada,432.83,2020-08-19,Beauty,1
1273,65.0,Female,France,97.02,2023-02-18,Books,2
1274,21.0,Male,UK,304.12,2023-04-23,Electronics,3
1275,22.0,Female,Australia,435.8,2021-01-22,Clothing,1
1278,59.0,Male,Australia,45.6,2023-06-03,Books,2
1279,66.0,Male,UK,25.88,2023-05-03,Clothing,2
1281,48.0,Female,Canada,422.52,2022-11-15,Beauty,1
1282,26.0,Other,Canada,466.01,2023-05-02,Clothing,1
1283,68.0,Male,UK,331.03,2022-11-08,Beauty,3
1284,46.0,Male,Australia,414.07,2022-05-04,Clothing,1
1285,31.0,Female,Canada,368.75,2021-06-20,Home & Kitchen,3
1287,58.0,Other,Australia,385.67,2021-12-11,Beauty,1
1289,28.0,Female,France,231.68,2020-08-26,Electronics,0
1290,40.0,Male,Germany,83.78,2020-10-15,Home & Kitchen,2
1291,18.0,Female,Germany,422.69,2021-01-02,Home & Kitchen,1
1292,63.0,Other,France,27.08,2021-02-15,Clothing,2
1293,54.0,Male,UK,137.38,2022-11-11,Electronics,0
1294,38.0,Male,UK,262.36,2020-12-19,Electronics,3
1295,43.0,Male,Canada,485.94,2021-02-23,Books,1
1296,63.0,Other,USA,394.06,2023-08-31,Clothing,1
1297,53.0,Male,UK,187.49,2022-02-20,Home & Kitchen,0
1299,18.0,Female,USA,466.03,2022-05-22,Books,1
1300,68.0,Other,France,271.75,2022-02-20,Beauty,3
1301,57.0,Female,France,233.66,2022-01-07,Home & Kitchen,0
1303,38.0,Other,USA,159.21,2023-04-09,Clothing,0
1304,64.0,Male,Germany,454.14,2022-01-18,Clothing,1
1305,26.0,Other,Australia,399.65,2022-01-17,Home & Kitchen,1
1306,26.0,Male,France,354.21,2023-07-26,Clothing,3
1307,27.0,Female,Canada,296.6,2020-05-27,Sports,3
1309,43.0,Male,Australia,152.36,2020-05-22,Books,0
1310,58.0,Female,UK,145.15,2022-09-02,Sports,0
1313,42.0,Male,Canada,399.66,2021-09-29,Beauty,1
1314,43.0,Male,Canada,300.57,2021-04-11,Sports,3
1315,28.0,Female,Australia,327.73,2021-08-16,Sports,3
1316,55.0,Female,Canada,177.74,2020-02-10,Books,0
1317,19.0,Other,Canada,24.68,2022-06-17,Electronics,2
1319,35.0,Male,Australia,294.23,2020-12-21,Clothing,3
1320,44.0,Other,Germany,407.4,2023-03-13,Electronics,1
1321,51.0,Female,Canada,389.71,2020-10-05,Clothing,1
1324,60.0,Other,USA,426.03,2020-02-27,Beauty,1
1326,68.0,Female,Germany,199.69,2023-04-04,Sports,0
1327,41.0,Other,Canada,51.64,2021-01-07,Clothing,2
1329,24.0,Female,Canada,184.85,2020-05-13,Clothing,0
1330,69.0,Male,France,105.23,2020-12-29,Sports,2
1333,50.0,Other,Canada,87.56,2021-04-13,Beauty,2
1334,66.0,Other,UK,351.54,2023-05-30,Sports,3
1335,46.0,Other,Germany,419.22,2020-04-01,Beauty,1
1336,60.0,Other,Canada,140.5,2020-01-19,Books,0
1338,43.0,Male,Australia,42.25,2021-07-30,Books,2
1340,67.0,Male,Germany,416.49,2021-10-30,Home & Kitchen,1
1342,66.0,Male,France,233.02,2023-06-24,Electronics,0
1343,24.0,Male,Germany,84.6,2023-08-18,Clothing,2
1344,34.0,Female,France,205.08,2020-01-16,Beauty,0
1345,37.0,Male,Canada,12.65,2021-09-11,Beauty,2
1347,66.0,Male,Australia,339.9,2023-11-19,Electronics,3
1348,37.0,Male,Australia,169.74,2021-11-26,Books,0
1349,39.0,Male,Germany,441.19,2022-09-28,Sports,1
1350,45.0,Other,Germany,95.55,2020-07-02,Beauty,2
1351,57.0,Other,Germany,43.97,2021-03-16,Electronics,2
1352,66.0,Other,USA,471.6,2021-08-03,Beauty,1
1353,24.0,Other,Australia,157.96,2023-06-27,Books,0
1356,30.0,Other,USA,490.12,2020-12-11,Clothing,1
1357,47.0,Other,Germany,377.95,2021-12-29,Electronics,1
1358,40.0,Other,Germany,57.21,2021-01-24,Books,2
1359,68.0,Female,France,426.85,2020-06-28,Electronics,1
1360,36.0,Male,USA,78.2,2021-09-28,Books,2
1361,49.0,Male,UK,347.64,2021-01-10,Books,3
1362,47.0,Other,Australia,252.7,2020-07-01,Clothing,3
1363,46.0,Other,Canada,355.32,2022-04-23,Home & Kitchen,3
1365,62.0,Male,UK,402.81,2021-05-04,Sports,1
1371,35.0,Other,Germany,420.29,2022-10-13,Beauty,1
1372,18.0,Female,USA,494.65,2021-05-13,Clothing,1
1375,64.0,Female,Australia,404.24,2020-07-01,Home & Kitchen,1
1377,19.0,Male,France,272.69,2020-02-15,Beauty,3
1378,45.0,Female,France,429.91,2022-05-25,Home & Kitchen,1
1379,66.0,Male,France,14.4,2020-08-31,Books,2
1381,47.0,Male,Australia,489.18,2023-11-18,Beauty,1
1383,68.0,Female,USA,384.56,2020-09-05,Sports,1
1385,18.0,Other,Germany,387.57,2023-07-02,Clothing,1
1387,46.0,Other,Australia,430.84,2022-03-29,Books,1
1388,56.0,Male,Germany,110.24,2021-10-07,Beauty,2
1389,20.0,Male,Germany,337.97,2021-01-11,Sports,3
1392,27.0,Male,USA,410.05,2020-08-27,Books,1
1393,36.0,Male,France,479.2,2023-03-21,Books,1
1395,51.0,Male,Australia,393.5,2020-08-27,Books,1
1396,50.0,Male,Canada,268.63,2023-04-21,Home & Kitchen,3
1397,40.0,Other,Germany,301.06,2020-11-05,Sports,3
1399,49.0,Male,France,264.52,2021-03-06,Electronics,3
1401,24.0,Male,UK,336.67,2020-03-16,Clothing,3
1402,46.0,Male,UK,88.85,2020-10-23,Home & Kitchen,2
1403,25.0,Other,Australia,124.48,2023-10-17,Sports,0
1404,18.0,Other,USA,379.22,2020-07-01,Beauty,1
1405,20.0,Other,Canada,87.98,2022-12-18,Sports,2
1406,41.0,Other,Australia,210.93,2023-11-30,Books,0
1408,25.0,Male,Canada,274.87,2023-04-25,Clothing,3
1409,64.0,Other,France,493.5,2022-11-14,Electronics,1
1411,20.0,Female,USA,138.39,2023-04-30,Beauty,0
1415,64.0,Other,Australia,84.46,2021-11-06,Clothing,2
1417,51.0,Male,France,152.32,2021-05-18,Books,0
1419,49.0,Other,Australia,7.52,2020-08-25,Beauty,2
1421,31.0,Female,Germany,381.74,2022-11-17,Sports,1
1422,49.0,Male,France,124.66,2023-02-04,Books,0
1423,63.0,Other,Canada,343.48,2023-05-31,Home & Kitchen,3
1424,60.0,Male,Canada,150.19,2023-11-04,Sports,0
1425,33.0,Female,France,49.28,2021-03-04,Clothing,2
1426,21.0,Male,Canada,215.53,2020-03-24,Beauty,0
1427,69.0,Other,Australia,308.79,2021-05-12,Sports,3
